Diseases & Risk Factors,Year,Country Name,Gender,Numeric,Lower Confidence Limit,Upper Confidence Limit
Chronic respiratory diseases,2012,Nepal,Males,14361.9,9420.961,20380.77
Chronic respiratory diseases,2012,Nepal,Females,15258.44,8819.008,22779.88
Chronic respiratory diseases,2013,Nepal,Males,14712.32,9584.651,20971.76
Chronic respiratory diseases,2013,Nepal,Females,15735.63,9039.252,23594.88
Chronic respiratory diseases,2014,Nepal,Males,15020.32,9710.548,21562.05
Chronic respiratory diseases,2014,Nepal,Females,16258.79,9304.307,24388.64
Chronic respiratory diseases,2015,Nepal,Males,15081.08,9694.971,21733.74
Chronic respiratory diseases,2015,Nepal,Females,16624.93,9411.583,24916.15
Chronic respiratory diseases,2016,Nepal,Males,15205.23,9727.551,21933.7
Chronic respiratory diseases,2016,Nepal,Females,17180.8,9722.278,25794.06
Chronic respiratory diseases,2017,Nepal,Males,15594.35,9884.521,22534.49
Chronic respiratory diseases,2017,Nepal,Females,17724.03,9983.665,26619.63
Chronic respiratory diseases,2018,Nepal,Males,16052.86,10062.06,23175.65
Chronic respiratory diseases,2018,Nepal,Females,18250.84,10124.49,27467.8
Chronic respiratory diseases,2019,Nepal,Males,16365.97,10230.28,23674.34
Chronic respiratory diseases,2019,Nepal,Females,18637.74,10247.59,28091.19
Chronic respiratory diseases,2000,Nepal,Males,129.5713,no data,no data
Chronic respiratory diseases,2000,Nepal,Females,176.1776,no data,no data
Chronic respiratory diseases,2010,Nepal,Males,184.5325,no data,no data
Chronic respiratory diseases,2010,Nepal,Females,182.4913,no data,no data
Chronic respiratory diseases,2015,Nepal,Males,199.6934,no data,no data
Chronic respiratory diseases,2015,Nepal,Females,187.8179,no data,no data
Chronic respiratory diseases,2019,Nepal,Males,197.9345,no data,no data
Chronic respiratory diseases,2019,Nepal,Females,184.2,no data,no data
Chronic respiratory diseases,2000,Nepal,Males,53.6184761,no data,no data
Chronic respiratory diseases,2000,Nepal,Females,39.6403657,no data,no data
Chronic respiratory diseases,2001,Nepal,Males,51.5937981,no data,no data
Chronic respiratory diseases,2001,Nepal,Females,38.1414427,no data,no data
Chronic respiratory diseases,2002,Nepal,Males,45.5099177,no data,no data
Chronic respiratory diseases,2002,Nepal,Females,37.2515578,no data,no data
Chronic respiratory diseases,2003,Nepal,Males,43.8768612,no data,no data
Chronic respiratory diseases,2003,Nepal,Females,36.512325,no data,no data
Chronic respiratory diseases,2004,Nepal,Males,43.2981399,no data,no data
Chronic respiratory diseases,2004,Nepal,Females,36.3947436,no data,no data
Chronic respiratory diseases,2005,Nepal,Males,42.3869796,no data,no data
Chronic respiratory diseases,2005,Nepal,Females,36.5045174,no data,no data
Chronic respiratory diseases,2006,Nepal,Males,40.8208853,no data,no data
Chronic respiratory diseases,2006,Nepal,Females,36.1006205,no data,no data
Chronic respiratory diseases,2007,Nepal,Males,38.9356389,no data,no data
Chronic respiratory diseases,2007,Nepal,Females,36.1949505,no data,no data
Chronic respiratory diseases,2008,Nepal,Males,38.27871,no data,no data
Chronic respiratory diseases,2008,Nepal,Females,36.5687217,no data,no data
Chronic respiratory diseases,2009,Nepal,Males,38.3709517,no data,no data
Chronic respiratory diseases,2009,Nepal,Females,37.3291688,no data,no data
Chronic respiratory diseases,2010,Nepal,Males,38.0894548,no data,no data
Chronic respiratory diseases,2010,Nepal,Females,38.0903291,no data,no data
Chronic respiratory diseases,2011,Nepal,Males,36.9894396,no data,no data
Chronic respiratory diseases,2011,Nepal,Females,37.2587326,no data,no data
Chronic respiratory diseases,2012,Nepal,Males,35.9514669,no data,no data
Chronic respiratory diseases,2012,Nepal,Females,36.3936456,no data,no data
Chronic respiratory diseases,2013,Nepal,Males,35.0384774,no data,no data
Chronic respiratory diseases,2013,Nepal,Females,35.5621969,no data,no data
Chronic respiratory diseases,2014,Nepal,Males,34.6897587,no data,no data
Chronic respiratory diseases,2014,Nepal,Females,35.1718295,no data,no data
Chronic respiratory diseases,2015,Nepal,Males,34.5454838,no data,no data
Chronic respiratory diseases,2015,Nepal,Females,34.9298435,no data,no data
Chronic respiratory diseases,2016,Nepal,Males,33.6257074,no data,no data
Chronic respiratory diseases,2016,Nepal,Females,34.0118997,no data,no data
Chronic respiratory diseases,2017,Nepal,Males,33.3161199,no data,no data
Chronic respiratory diseases,2017,Nepal,Females,33.3869415,no data,no data
Chronic respiratory diseases,2018,Nepal,Males,33.4030611,no data,no data
Chronic respiratory diseases,2018,Nepal,Females,33.1811868,no data,no data
Chronic respiratory diseases,2019,Nepal,Males,33.5408524,no data,no data
Chronic respiratory diseases,2019,Nepal,Females,33.0977129,no data,no data
Chronic respiratory diseases,2000,Nepal,Males,1062.948832,no data,no data
Chronic respiratory diseases,2000,Nepal,Females,2726.101856,no data,no data
Chronic respiratory diseases,2001,Nepal,Males,1079.04359,no data,no data
Chronic respiratory diseases,2001,Nepal,Females,2743.967142,no data,no data
Chronic respiratory diseases,2002,Nepal,Males,1098.242198,no data,no data
Chronic respiratory diseases,2002,Nepal,Females,2787.640543,no data,no data
Chronic respiratory diseases,2003,Nepal,Males,1171.698499,no data,no data
Chronic respiratory diseases,2003,Nepal,Females,2846.554241,no data,no data
Chronic respiratory diseases,2004,Nepal,Males,1224.629602,no data,no data
Chronic respiratory diseases,2004,Nepal,Females,2841.395188,no data,no data
Chronic respiratory diseases,2005,Nepal,Males,1315.992564,no data,no data
Chronic respiratory diseases,2005,Nepal,Females,2913.329852,no data,no data
Chronic respiratory diseases,2006,Nepal,Males,1429.087218,no data,no data
Chronic respiratory diseases,2006,Nepal,Females,2987.302512,no data,no data
Chronic respiratory diseases,2007,Nepal,Males,1519.960984,no data,no data
Chronic respiratory diseases,2007,Nepal,Females,3062.221722,no data,no data
Chronic respiratory diseases,2008,Nepal,Males,1635.026915,no data,no data
Chronic respiratory diseases,2008,Nepal,Females,3133.763266,no data,no data
Chronic respiratory diseases,2009,Nepal,Males,1752.602025,no data,no data
Chronic respiratory diseases,2009,Nepal,Females,3216.580318,no data,no data
Chronic respiratory diseases,2010,Nepal,Males,1801.907739,no data,no data
Chronic respiratory diseases,2010,Nepal,Females,3270.323162,no data,no data
Chronic respiratory diseases,2011,Nepal,Males,1901.657272,no data,no data
Chronic respiratory diseases,2011,Nepal,Females,3362.501287,no data,no data
Chronic respiratory diseases,2012,Nepal,Males,1949.092617,no data,no data
Chronic respiratory diseases,2012,Nepal,Females,3456.689152,no data,no data
Chronic respiratory diseases,2013,Nepal,Males,1967.703068,no data,no data
Chronic respiratory diseases,2013,Nepal,Females,3527.29196,no data,no data
Chronic respiratory diseases,2014,Nepal,Males,1988.160841,no data,no data
Chronic respiratory diseases,2014,Nepal,Females,3620.694318,no data,no data
Chronic respiratory diseases,2015,Nepal,Males,1976.857437,no data,no data
Chronic respiratory diseases,2015,Nepal,Females,3673.021346,no data,no data
Chronic respiratory diseases,2016,Nepal,Males,1961.256297,no data,no data
Chronic respiratory diseases,2016,Nepal,Females,3746.033077,no data,no data
Chronic respiratory diseases,2017,Nepal,Males,1979.762341,no data,no data
Chronic respiratory diseases,2017,Nepal,Females,3809.303634,no data,no data
Chronic respiratory diseases,2018,Nepal,Males,2006.062763,no data,no data
Chronic respiratory diseases,2018,Nepal,Females,3869.300097,no data,no data
Chronic respiratory diseases,2019,Nepal,Males,2020.474379,no data,no data
Chronic respiratory diseases,2019,Nepal,Females,3909.713211,no data,no data
Chronic respiratory diseases,2000,Nepal,Males,65.033987,no data,no data
Chronic respiratory diseases,2000,Nepal,Females,51.9926146,no data,no data
Chronic respiratory diseases,2001,Nepal,Males,63.0836291,no data,no data
Chronic respiratory diseases,2001,Nepal,Females,50.3609836,no data,no data
Chronic respiratory diseases,2002,Nepal,Males,57.9052073,no data,no data
Chronic respiratory diseases,2002,Nepal,Females,49.4831442,no data,no data
Chronic respiratory diseases,2003,Nepal,Males,55.799587,no data,no data
Chronic respiratory diseases,2003,Nepal,Females,48.4586761,no data,no data
Chronic respiratory diseases,2004,Nepal,Males,54.9212068,no data,no data
Chronic respiratory diseases,2004,Nepal,Females,48.3973138,no data,no data
Chronic respiratory diseases,2005,Nepal,Males,53.6412004,no data,no data
Chronic respiratory diseases,2005,Nepal,Females,48.5391954,no data,no data
Chronic respiratory diseases,2006,Nepal,Males,51.8175621,no data,no data
Chronic respiratory diseases,2006,Nepal,Females,48.1422608,no data,no data
Chronic respiratory diseases,2007,Nepal,Males,49.7808852,no data,no data
Chronic respiratory diseases,2007,Nepal,Females,48.3127835,no data,no data
Chronic respiratory diseases,2008,Nepal,Males,48.8202968,no data,no data
Chronic respiratory diseases,2008,Nepal,Females,48.5830888,no data,no data
Chronic respiratory diseases,2009,Nepal,Males,48.7655392,no data,no data
Chronic respiratory diseases,2009,Nepal,Females,49.4370763,no data,no data
Chronic respiratory diseases,2010,Nepal,Males,48.3536907,no data,no data
Chronic respiratory diseases,2010,Nepal,Females,50.2454052,no data,no data
Chronic respiratory diseases,2011,Nepal,Males,47.1394828,no data,no data
Chronic respiratory diseases,2011,Nepal,Females,49.5140798,no data,no data
Chronic respiratory diseases,2012,Nepal,Males,46.0617001,no data,no data
Chronic respiratory diseases,2012,Nepal,Females,48.7767585,no data,no data
Chronic respiratory diseases,2013,Nepal,Males,45.0077479,no data,no data
Chronic respiratory diseases,2013,Nepal,Females,48.0404393,no data,no data
Chronic respiratory diseases,2014,Nepal,Males,44.5032467,no data,no data
Chronic respiratory diseases,2014,Nepal,Females,47.7387875,no data,no data
Chronic respiratory diseases,2015,Nepal,Males,44.2210118,no data,no data
Chronic respiratory diseases,2015,Nepal,Females,47.4670695,no data,no data
Chronic respiratory diseases,2016,Nepal,Males,43.218395,no data,no data
Chronic respiratory diseases,2016,Nepal,Females,46.589329,no data,no data
Chronic respiratory diseases,2017,Nepal,Males,42.8949773,no data,no data
Chronic respiratory diseases,2017,Nepal,Females,45.9846317,no data,no data
Chronic respiratory diseases,2018,Nepal,Males,43.0025736,no data,no data
Chronic respiratory diseases,2018,Nepal,Females,45.8376428,no data,no data
Chronic respiratory diseases,2019,Nepal,Males,43.1260899,no data,no data
Chronic respiratory diseases,2019,Nepal,Females,45.7534773,no data,no data
Chronic respiratory diseases,2000,Nepal,Males,2.8716638,no data,no data
Chronic respiratory diseases,2000,Nepal,Females,2.7450762,no data,no data
Chronic respiratory diseases,2001,Nepal,Males,2.6052127,no data,no data
Chronic respiratory diseases,2001,Nepal,Females,2.2498159,no data,no data
Chronic respiratory diseases,2002,Nepal,Males,2.5579803,no data,no data
Chronic respiratory diseases,2002,Nepal,Females,2.3345834,no data,no data
Chronic respiratory diseases,2003,Nepal,Males,2.1293844,no data,no data
Chronic respiratory diseases,2003,Nepal,Females,1.9035946,no data,no data
Chronic respiratory diseases,2004,Nepal,Males,1.8971242,no data,no data
Chronic respiratory diseases,2004,Nepal,Females,1.5637693,no data,no data
Chronic respiratory diseases,2005,Nepal,Males,1.8392606,no data,no data
Chronic respiratory diseases,2005,Nepal,Females,2.0655171,no data,no data
Chronic respiratory diseases,2006,Nepal,Males,1.4865342,no data,no data
Chronic respiratory diseases,2006,Nepal,Females,1.8294809,no data,no data
Chronic respiratory diseases,2007,Nepal,Males,1.4321287,no data,no data
Chronic respiratory diseases,2007,Nepal,Females,1.7584785,no data,no data
Chronic respiratory diseases,2008,Nepal,Males,1.3785552,no data,no data
Chronic respiratory diseases,2008,Nepal,Females,1.7114702,no data,no data
Chronic respiratory diseases,2009,Nepal,Males,1.315903,no data,no data
Chronic respiratory diseases,2009,Nepal,Females,1.6184956,no data,no data
Chronic respiratory diseases,2010,Nepal,Males,1.27308,no data,no data
Chronic respiratory diseases,2010,Nepal,Females,1.5180721,no data,no data
Chronic respiratory diseases,2011,Nepal,Males,1.2437795,no data,no data
Chronic respiratory diseases,2011,Nepal,Females,1.4440297,no data,no data
Chronic respiratory diseases,2012,Nepal,Males,1.1403688,no data,no data
Chronic respiratory diseases,2012,Nepal,Females,1.3087458,no data,no data
Chronic respiratory diseases,2013,Nepal,Males,1.069291,no data,no data
Chronic respiratory diseases,2013,Nepal,Females,1.2794037,no data,no data
Chronic respiratory diseases,2014,Nepal,Males,0.9862554,no data,no data
Chronic respiratory diseases,2014,Nepal,Females,1.1420876,no data,no data
Chronic respiratory diseases,2015,Nepal,Males,1.0346884,no data,no data
Chronic respiratory diseases,2015,Nepal,Females,1.0865428,no data,no data
Chronic respiratory diseases,2016,Nepal,Males,1.0587793,no data,no data
Chronic respiratory diseases,2016,Nepal,Females,1.0230882,no data,no data
Chronic respiratory diseases,2017,Nepal,Males,1.072265,no data,no data
Chronic respiratory diseases,2017,Nepal,Females,0.9995336,no data,no data
Chronic respiratory diseases,2018,Nepal,Males,1.0782372,no data,no data
Chronic respiratory diseases,2018,Nepal,Females,0.9315987,no data,no data
Chronic respiratory diseases,2019,Nepal,Males,1.0820492,no data,no data
Chronic respiratory diseases,2019,Nepal,Females,0.8764545,no data,no data
Chronic respiratory diseases,2000,Nepal,Males,74.2,61.6,86.8
Chronic respiratory diseases,2000,Nepal,Females,55.2,49.7,60.8
Chronic respiratory diseases,2005,Nepal,Males,67.5,56.7,78.3
Chronic respiratory diseases,2005,Nepal,Females,41.5,33.6,49.4
Chronic respiratory diseases,2007,Nepal,Males,64.1,52.9,75.2
Chronic respiratory diseases,2007,Nepal,Females,35.7,28.6,42.8
Chronic respiratory diseases,2010,Nepal,Males,59.9,49.7,70.2
Chronic respiratory diseases,2010,Nepal,Females,28.1,22.4,33.9
Chronic respiratory diseases,2015,Nepal,Males,53.6,44.7,62.4
Chronic respiratory diseases,2015,Nepal,Females,18.9,15.7,22.2
Chronic respiratory diseases,2020,Nepal,Males,47.8,38.3,57.4
Chronic respiratory diseases,2020,Nepal,Females,12.7,9.8,15.7
Chronic respiratory diseases,2021,Nepal,Males,46.8,38.1,55.6
Chronic respiratory diseases,2021,Nepal,Females,11.9,9.6,14.2
Chronic respiratory diseases,2022,Nepal,Males,45.7,36.6,54.8
Chronic respiratory diseases,2022,Nepal,Females,10.9,8.5,13.4
Chronic respiratory diseases,2000,Nepal,Males,47.5,39.5,55.4
Chronic respiratory diseases,2000,Nepal,Females,40.6,32.8,48.3
Chronic respiratory diseases,2005,Nepal,Males,41.7,34.2,49.1
Chronic respiratory diseases,2005,Nepal,Females,25.8,21,30.6
Chronic respiratory diseases,2007,Nepal,Males,39.3,33.3,45.3
Chronic respiratory diseases,2007,Nepal,Females,21.4,17.6,25.3
Chronic respiratory diseases,2010,Nepal,Males,36.6,30.6,42.7
Chronic respiratory diseases,2010,Nepal,Females,16.3,13.1,19.4
Chronic respiratory diseases,2015,Nepal,Males,32.5,26.7,38.3
Chronic respiratory diseases,2015,Nepal,Females,10.3,8.2,12.4
Chronic respiratory diseases,2020,Nepal,Males,28.6,22.9,34.3
Chronic respiratory diseases,2020,Nepal,Females,6.5,5.1,8
Chronic respiratory diseases,2021,Nepal,Males,27.9,22.5,33.3
Chronic respiratory diseases,2021,Nepal,Females,5.9,4.8,7
Chronic respiratory diseases,2022,Nepal,Males,27.4,22,32.7
Chronic respiratory diseases,2022,Nepal,Females,5.4,4.1,6.7
Chronic respiratory diseases,2019,Nepal,,6.868667785,no data,no data
Chronic respiratory diseases,2000,Nepal,,94.3,89.1,97.6
Chronic respiratory diseases,2000,Nepal,,75.2,60.1,87.7
Chronic respiratory diseases,2000,Nepal,,97.2,91.9,99.6
Chronic respiratory diseases,2001,Nepal,,93.1,87.1,97.0025
Chronic respiratory diseases,2001,Nepal,,70.3,55.2,83.6025
Chronic respiratory diseases,2001,Nepal,,96.7,91.2,99.3
Chronic respiratory diseases,2002,Nepal,,91.7,85.4975,96.1
Chronic respiratory diseases,2002,Nepal,,64.6,49.4,79.2
Chronic respiratory diseases,2002,Nepal,,96.1,90.3,99.2
Chronic respiratory diseases,2003,Nepal,,90.1,83.5,95.1
Chronic respiratory diseases,2003,Nepal,,59.1,43,75.1025
Chronic respiratory diseases,2003,Nepal,,95.5,89.3,98.9
Chronic respiratory diseases,2004,Nepal,,88.6,81.0975,93.9
Chronic respiratory diseases,2004,Nepal,,53.8,37.2,71.3
Chronic respiratory diseases,2004,Nepal,,94.9,88.1,98.6
Chronic respiratory diseases,2005,Nepal,,86.9,78.6,92.7025
Chronic respiratory diseases,2005,Nepal,,49.3,31.7975,67.6
Chronic respiratory diseases,2005,Nepal,,94.1,86.5,98.3
Chronic respiratory diseases,2006,Nepal,,85.3,76.7,91.8025
Chronic respiratory diseases,2006,Nepal,,45.4,27.9975,65.1
Chronic respiratory diseases,2006,Nepal,,93.4,85.6975,98.1
Chronic respiratory diseases,2007,Nepal,,83.5,74.5,90.5
Chronic respiratory diseases,2007,Nepal,,41.7,24.1,61.8
Chronic respiratory diseases,2007,Nepal,,92.6,84.0975,97.5
Chronic respiratory diseases,2008,Nepal,,81.9,72,89.3
Chronic respiratory diseases,2008,Nepal,,39.3,22,59.7025
Chronic respiratory diseases,2008,Nepal,,91.5,82.9,96.9025
Chronic respiratory diseases,2009,Nepal,,80.2,70.3,88.1
Chronic respiratory diseases,2009,Nepal,,36.8,20,58.8025
Chronic respiratory diseases,2009,Nepal,,90.7,81.8,96.6
Chronic respiratory diseases,2010,Nepal,,78.4,68.2,86.9
Chronic respiratory diseases,2010,Nepal,,35.7,19,56.3
Chronic respiratory diseases,2010,Nepal,,89.9,80.6,95.8025
Chronic respiratory diseases,2011,Nepal,,76.8,66.3,85.5025
Chronic respiratory diseases,2011,Nepal,,34.6,17.3,55.4
Chronic respiratory diseases,2011,Nepal,,88.8,78.8,95.1
Chronic respiratory diseases,2012,Nepal,,75.4,65.1,84.1025
Chronic respiratory diseases,2012,Nepal,,33.3,16.1975,54.8
Chronic respiratory diseases,2012,Nepal,,87.8,77.8,94.6
Chronic respiratory diseases,2013,Nepal,,73.9,63.3,83.6
Chronic respiratory diseases,2013,Nepal,,33.3,15.7,53.9025
Chronic respiratory diseases,2013,Nepal,,86.9,76.6975,94
Chronic respiratory diseases,2014,Nepal,,72.4,61.5,82.3
Chronic respiratory diseases,2014,Nepal,,33.3,15.5975,54.4
Chronic respiratory diseases,2014,Nepal,,86.0,75.7,93.3
Chronic respiratory diseases,2015,Nepal,,71.0,60.5,81.2
Chronic respiratory diseases,2015,Nepal,,33.5,15.7,54.3
Chronic respiratory diseases,2015,Nepal,,85.1,74.1,92.6
Chronic respiratory diseases,2016,Nepal,,69.8,58.9,79.6025
Chronic respiratory diseases,2016,Nepal,,33.7,14.9,55.8
Chronic respiratory diseases,2016,Nepal,,84.2,73,92.3
Chronic respiratory diseases,2017,Nepal,,68.6,57.6,79.3
Chronic respiratory diseases,2017,Nepal,,34.7,14.9975,55.9
Chronic respiratory diseases,2017,Nepal,,83.3,71.4975,91.8
Chronic respiratory diseases,2018,Nepal,,67.7,55.3,78.6025
Chronic respiratory diseases,2018,Nepal,,35.5,14.8975,57.8
Chronic respiratory diseases,2018,Nepal,,82.3,68.9,91.3025
Chronic respiratory diseases,2019,Nepal,,66.4,54.3,78.2
Chronic respiratory diseases,2019,Nepal,,36.4,14.5,60.6025
Chronic respiratory diseases,2019,Nepal,,81.5,67.5,91.3
Chronic respiratory diseases,2020,Nepal,,65.2,52,78.1025
Chronic respiratory diseases,2020,Nepal,,37.2,14,61.405
Chronic respiratory diseases,2020,Nepal,,80.2,64.9,91
Cardiovascular diseases,2000,Nepal,Males,8458.222,5058.249,13612.32
Cardiovascular diseases,2000,Nepal,Females,9122.037,5094.187,14918.25
Cardiovascular diseases,2001,Nepal,Males,8756.558,5234.606,14105.64
Cardiovascular diseases,2001,Nepal,Females,9230.315,5180.527,14994.4
Cardiovascular diseases,2002,Nepal,Males,9045.447,5368.921,14615.93
Cardiovascular diseases,2002,Nepal,Females,9432.737,5300.271,15268.39
Cardiovascular diseases,2003,Nepal,Males,9791.284,5815.368,15820.25
Cardiovascular diseases,2003,Nepal,Females,9698.759,5470.239,15648.81
Cardiovascular diseases,2004,Nepal,Males,10464.52,6221.208,16849.14
Cardiovascular diseases,2004,Nepal,Females,9769.25,5552.718,15683.75
Cardiovascular diseases,2005,Nepal,Males,11477.51,6846.109,18386.78
Cardiovascular diseases,2005,Nepal,Females,10090.13,5791.26,16174.5
Cardiovascular diseases,2006,Nepal,Males,12656.07,7604.454,20103.54
Cardiovascular diseases,2006,Nepal,Females,10423.33,5999.264,16610.6
Cardiovascular diseases,2007,Nepal,Males,13699.79,8292.617,21603.19
Cardiovascular diseases,2007,Nepal,Females,10806.92,6259.888,17187.58
Cardiovascular diseases,2008,Nepal,Males,14935.07,9072.418,23412.36
Cardiovascular diseases,2008,Nepal,Females,11162.43,6477.198,17689.86
Cardiovascular diseases,2009,Nepal,Males,16271.45,9953.879,25297.67
Cardiovascular diseases,2009,Nepal,Females,11579.81,6715.229,18321.31
Cardiovascular diseases,2010,Nepal,Males,17058.81,10461.14,26475.38
Cardiovascular diseases,2010,Nepal,Females,11938.17,6940.878,18797.4
Cardiovascular diseases,2011,Nepal,Males,18379.58,11334.42,28318.35
Cardiovascular diseases,2011,Nepal,Females,12465.95,7235.828,19631.52
Cardiovascular diseases,2012,Nepal,Males,19179.38,11940.02,29280.09
Cardiovascular diseases,2012,Nepal,Females,12932.22,7510.826,20359.73
Cardiovascular diseases,2013,Nepal,Males,19710.65,12241.55,30183.94
Cardiovascular diseases,2013,Nepal,Females,13352.78,7672.505,21156.29
